,href,name,id,artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
154,https://api.spotify.com/v1/tracks/3SIgBSv9D8Nm3CvP0o0Q9Z,New Day,3SIgBSv9D8Nm3CvP0o0Q9Z,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3nFkdlSjzX9mRTtwJOzDYB'}, 'href': 'https://api.spotify.com/v1/artists/3nFkdlSjzX9mRTtwJOzDYB', 'id': '3nFkdlSjzX9mRTtwJOzDYB', 'name': 'JAY-Z', 'type': 'artist', 'uri': 'spotify:artist:3nFkdlSjzX9mRTtwJOzDYB'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/5K4W6rqBFWDnAN6FQUkS6x'}, 'href': 'https://api.spotify.com/v1/artists/5K4W6rqBFWDnAN6FQUkS6x', 'id': '5K4W6rqBFWDnAN6FQUkS6x', 'name': 'Kanye West', 'type': 'artist', 'uri': 'spotify:artist:5K4W6rqBFWDnAN6FQUkS6x'}]",0.613,0.6,10,-5.621,1,0.281,0.108,1.67e-06,0.274,0.067,130.732,audio_features,spotify:track:6G9aDedv5hYaTgNYDuduqk,https://api.spotify.com/v1/tracks/6G9aDedv5hYaTgNYDuduqk,https://api.spotify.com/v1/audio-analysis/6G9aDedv5hYaTgNYDuduqk,270671,4
155,https://api.spotify.com/v1/tracks/6G9aDedv5hYaTgNYDuduqk,trademark usa,6G9aDedv5hYaTgNYDuduqk,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5SXuuuRpukkTvsLuUknva1'}, 'href': 'https://api.spotify.com/v1/artists/5SXuuuRpukkTvsLuUknva1', 'id': '5SXuuuRpukkTvsLuUknva1', 'name': 'Baby Keem', 'type': 'artist', 'uri': 'spotify:artist:5SXuuuRpukkTvsLuUknva1'}]",0.711,0.611,1,-5.451,1,0.365,0.00582,0,0.23,0.143,134.111,audio_features,spotify:track:2P0Si3pfikrrkpLLnrXaLR,https://api.spotify.com/v1/tracks/2P0Si3pfikrrkpLLnrXaLR,https://api.spotify.com/v1/audio-analysis/2P0Si3pfikrrkpLLnrXaLR,252262,4
156,https://api.spotify.com/v1/tracks/2P0Si3pfikrrkpLLnrXaLR,family ties (with Kendrick Lamar),2P0Si3pfikrrkpLLnrXaLR,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5SXuuuRpukkTvsLuUknva1'}, 'href': 'https://api.spotify.com/v1/artists/5SXuuuRpukkTvsLuUknva1', 'id': '5SXuuuRpukkTvsLuUknva1', 'name': 'Baby Keem', 'type': 'artist', 'uri': 'spotify:artist:5SXuuuRpukkTvsLuUknva1'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/2YZyLoL8N0Wb9xBt1NhZWg'}, 'href': 'https://api.spotify.com/v1/artists/2YZyLoL8N0Wb9xBt1NhZWg', 'id': '2YZyLoL8N0Wb9xBt1NhZWg', 'name': 'Kendrick Lamar', 'type': 'artist', 'uri': 'spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg'}]",0.703,0.78,1,-4.987,1,0.139,0.0913,1.85e-06,0.124,0.567,94.028,audio_features,spotify:track:50lTDu2BnjyqWnUFsxMryJ,https://api.spotify.com/v1/tracks/50lTDu2BnjyqWnUFsxMryJ,https://api.spotify.com/v1/audio-analysis/50lTDu2BnjyqWnUFsxMryJ,156040,4
157,https://api.spotify.com/v1/tracks/50lTDu2BnjyqWnUFsxMryJ,16,50lTDu2BnjyqWnUFsxMryJ,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5SXuuuRpukkTvsLuUknva1'}, 'href': 'https://api.spotify.com/v1/artists/5SXuuuRpukkTvsLuUknva1', 'id': '5SXuuuRpukkTvsLuUknva1', 'name': 'Baby Keem', 'type': 'artist', 'uri': 'spotify:artist:5SXuuuRpukkTvsLuUknva1'}]",0.755,0.524,0,-7.925,0,0.508,0.515,0.0101,0.15,0.867,180.013,audio_features,spotify:track:2cfmPD6XzdbB1HQV16fmIX,https://api.spotify.com/v1/tracks/2cfmPD6XzdbB1HQV16fmIX,https://api.spotify.com/v1/audio-analysis/2cfmPD6XzdbB1HQV16fmIX,173333,4
158,https://api.spotify.com/v1/tracks/2cfmPD6XzdbB1HQV16fmIX,no sense,2cfmPD6XzdbB1HQV16fmIX,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5SXuuuRpukkTvsLuUknva1'}, 'href': 'https://api.spotify.com/v1/artists/5SXuuuRpukkTvsLuUknva1', 'id': '5SXuuuRpukkTvsLuUknva1', 'name': 'Baby Keem', 'type': 'artist', 'uri': 'spotify:artist:5SXuuuRpukkTvsLuUknva1'}]",0.965,0.309,6,-8.456,0,0.311,0.0592,2.59e-05,0.108,0.565,132.031,audio_features,spotify:track:5RlIvFyMCz8BT5vXAQJCIU,https://api.spotify.com/v1/tracks/5RlIvFyMCz8BT5vXAQJCIU,https://api.spotify.com/v1/audio-analysis/5RlIvFyMCz8BT5vXAQJCIU,168759,4
159,https://api.spotify.com/v1/tracks/5RlIvFyMCz8BT5vXAQJCIU,first order of business,5RlIvFyMCz8BT5vXAQJCIU,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5SXuuuRpukkTvsLuUknva1'}, 'href': 'https://api.spotify.com/v1/artists/5SXuuuRpukkTvsLuUknva1', 'id': '5SXuuuRpukkTvsLuUknva1', 'name': 'Baby Keem', 'type': 'artist', 'uri': 'spotify:artist:5SXuuuRpukkTvsLuUknva1'}]",0.731,0.624,6,-5.761,0,0.311,0.045,3.37e-05,0.305,0.528,140.131,audio_features,spotify:track:3U8Ev1gISsx6O1uwpsttOD,https://api.spotify.com/v1/tracks/3U8Ev1gISsx6O1uwpsttOD,https://api.spotify.com/v1/audio-analysis/3U8Ev1gISsx6O1uwpsttOD,326347,4
160,https://api.spotify.com/v1/tracks/3U8Ev1gISsx6O1uwpsttOD,Mercy.1,3U8Ev1gISsx6O1uwpsttOD,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5K4W6rqBFWDnAN6FQUkS6x'}, 'href': 'https://api.spotify.com/v1/artists/5K4W6rqBFWDnAN6FQUkS6x', 'id': '5K4W6rqBFWDnAN6FQUkS6x', 'name': 'Kanye West', 'type': 'artist', 'uri': 'spotify:artist:5K4W6rqBFWDnAN6FQUkS6x'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/0c173mlxpT3dSFRgMO8XPh'}, 'href': 'https://api.spotify.com/v1/artists/0c173mlxpT3dSFRgMO8XPh', 'id': '0c173mlxpT3dSFRgMO8XPh', 'name': 'Big Sean', 'type': 'artist', 'uri': 'spotify:artist:0c173mlxpT3dSFRgMO8XPh'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/0ONHkAv9pCAFxb0zJwDNTy'}, 'href': 'https://api.spotify.com/v1/artists/0ONHkAv9pCAFxb0zJwDNTy', 'id': '0ONHkAv9pCAFxb0zJwDNTy', 'name': 'Pusha T', 'type': 'artist', 'uri': 'spotify:artist:0ONHkAv9pCAFxb0zJwDNTy'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/17lzZA2AlOHwCwFALHttmp'}, 'href': 'https://api.spotify.com/v1/artists/17lzZA2AlOHwCwFALHttmp', 'id': '17lzZA2AlOHwCwFALHttmp', 'name': '2 Chainz', 'type': 'artist', 'uri': 'spotify:artist:17lzZA2AlOHwCwFALHttmp'}]",0.71,0.555,9,-5.942,0,0.295,0.0601,0,0.227,0.303,109.204,audio_features,spotify:track:7eW9cHOAHmYqphs5tWXETw,https://api.spotify.com/v1/tracks/7eW9cHOAHmYqphs5tWXETw,https://api.spotify.com/v1/audio-analysis/7eW9cHOAHmYqphs5tWXETw,293613,5
161,https://api.spotify.com/v1/tracks/7eW9cHOAHmYqphs5tWXETw,Clique,7eW9cHOAHmYqphs5tWXETw,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5K4W6rqBFWDnAN6FQUkS6x'}, 'href': 'https://api.spotify.com/v1/artists/5K4W6rqBFWDnAN6FQUkS6x', 'id': '5K4W6rqBFWDnAN6FQUkS6x', 'name': 'Kanye West', 'type': 'artist', 'uri': 'spotify:artist:5K4W6rqBFWDnAN6FQUkS6x'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/3nFkdlSjzX9mRTtwJOzDYB'}, 'href': 'https://api.spotify.com/v1/artists/3nFkdlSjzX9mRTtwJOzDYB', 'id': '3nFkdlSjzX9mRTtwJOzDYB', 'name': 'JAY-Z', 'type': 'artist', 'uri': 'spotify:artist:3nFkdlSjzX9mRTtwJOzDYB'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/0c173mlxpT3dSFRgMO8XPh'}, 'href': 'https://api.spotify.com/v1/artists/0c173mlxpT3dSFRgMO8XPh', 'id': '0c173mlxpT3dSFRgMO8XPh', 'name': 'Big Sean', 'type': 'artist', 'uri': 'spotify:artist:0c173mlxpT3dSFRgMO8XPh'}]",0.529,0.758,9,-5.297,1,0.148,0.0446,0,0.105,0.252,140.692,audio_features,spotify:track:1QhLQckXvwSnwDV0lmLrYy,https://api.spotify.com/v1/tracks/1QhLQckXvwSnwDV0lmLrYy,https://api.spotify.com/v1/audio-analysis/1QhLQckXvwSnwDV0lmLrYy,344760,4
162,https://api.spotify.com/v1/tracks/1QhLQckXvwSnwDV0lmLrYy,The One,1QhLQckXvwSnwDV0lmLrYy,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5K4W6rqBFWDnAN6FQUkS6x'}, 'href': 'https://api.spotify.com/v1/artists/5K4W6rqBFWDnAN6FQUkS6x', 'id': '5K4W6rqBFWDnAN6FQUkS6x', 'name': 'Kanye West', 'type': 'artist', 'uri': 'spotify:artist:5K4W6rqBFWDnAN6FQUkS6x'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/0c173mlxpT3dSFRgMO8XPh'}, 'href': 'https://api.spotify.com/v1/artists/0c173mlxpT3dSFRgMO8XPh', 'id': '0c173mlxpT3dSFRgMO8XPh', 'name': 'Big Sean', 'type': 'artist', 'uri': 'spotify:artist:0c173mlxpT3dSFRgMO8XPh'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/17lzZA2AlOHwCwFALHttmp'}, 'href': 'https://api.spotify.com/v1/artists/17lzZA2AlOHwCwFALHttmp', 'id': '17lzZA2AlOHwCwFALHttmp', 'name': '2 Chainz', 'type': 'artist', 'uri': 'spotify:artist:17lzZA2AlOHwCwFALHttmp'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/46VWDbmWmzvPBTmkSr25gM'}, 'href': 'https://api.spotify.com/v1/artists/46VWDbmWmzvPBTmkSr25gM', 'id': '46VWDbmWmzvPBTmkSr25gM', 'name': 'Marsha Ambrosius', 'type': 'artist', 'uri': 'spotify:artist:46VWDbmWmzvPBTmkSr25gM'}]",0.421,0.643,0,-8.152,0,0.034,0.0145,0,0.432,0.485,76.031,audio_features,spotify:track:7gFB6TP8Wm9heLonpkzrbq,https://api.spotify.com/v1/tracks/7gFB6TP8Wm9heLonpkzrbq,https://api.spotify.com/v1/audio-analysis/7gFB6TP8Wm9heLonpkzrbq,210053,4
163,https://api.spotify.com/v1/tracks/7gFB6TP8Wm9heLonpkzrbq,Bliss,7gFB6TP8Wm9heLonpkzrbq,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5y2Xq6xcjJb2jVM54GHK3t'}, 'href': 'https://api.spotify.com/v1/artists/5y2Xq6xcjJb2jVM54GHK3t', 'id': '5y2Xq6xcjJb2jVM54GHK3t', 'name': 'John Legend', 'type': 'artist', 'uri': 'spotify:artist:5y2Xq6xcjJb2jVM54GHK3t'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4ULO7IGI3M2bo0Ap7B9h8a'}, 'href': 'https://api.spotify.com/v1/artists/4ULO7IGI3M2bo0Ap7B9h8a', 'id': '4ULO7IGI3M2bo0Ap7B9h8a', 'name': 'Teyana Taylor', 'type': 'artist', 'uri': 'spotify:artist:4ULO7IGI3M2bo0Ap7B9h8a'}]",0.668,0.628,6,-5.327,0,0.205,0.00822,0,0.145,0.621,131.88,audio_features,spotify:track:12D0n7hKpPcjuUpcbAKjjr,https://api.spotify.com/v1/tracks/12D0n7hKpPcjuUpcbAKjjr,https://api.spotify.com/v1/audio-analysis/12D0n7hKpPcjuUpcbAKjjr,283653,4
164,https://api.spotify.com/v1/tracks/12D0n7hKpPcjuUpcbAKjjr,Don't Like.1,12D0n7hKpPcjuUpcbAKjjr,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5K4W6rqBFWDnAN6FQUkS6x'}, 'href': 'https://api.spotify.com/v1/artists/5K4W6rqBFWDnAN6FQUkS6x', 'id': '5K4W6rqBFWDnAN6FQUkS6x', 'name': 'Kanye West', 'type': 'artist', 'uri': 'spotify:artist:5K4W6rqBFWDnAN6FQUkS6x'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/15iVAtD3s3FsQR4w1v6M0P'}, 'href': 'https://api.spotify.com/v1/artists/15iVAtD3s3FsQR4w1v6M0P', 'id': '15iVAtD3s3FsQR4w1v6M0P', 'name': 'Chief Keef', 'type': 'artist', 'uri': 'spotify:artist:15iVAtD3s3FsQR4w1v6M0P'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/0ONHkAv9pCAFxb0zJwDNTy'}, 'href': 'https://api.spotify.com/v1/artists/0ONHkAv9pCAFxb0zJwDNTy', 'id': '0ONHkAv9pCAFxb0zJwDNTy', 'name': 'Pusha T', 'type': 'artist', 'uri': 'spotify:artist:0ONHkAv9pCAFxb0zJwDNTy'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/0c173mlxpT3dSFRgMO8XPh'}, 'href': 'https://api.spotify.com/v1/artists/0c173mlxpT3dSFRgMO8XPh', 'id': '0c173mlxpT3dSFRgMO8XPh', 'name': 'Big Sean', 'type': 'artist', 'uri': 'spotify:artist:0c173mlxpT3dSFRgMO8XPh'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/5pnbUBPifNnlusY8kTBivi'}, 'href': 'https://api.spotify.com/v1/artists/5pnbUBPifNnlusY8kTBivi', 'id': '5pnbUBPifNnlusY8kTBivi', 'name': 'Jadakiss', 'type': 'artist', 'uri': 'spotify:artist:5pnbUBPifNnlusY8kTBivi'}]",0.605,0.469,9,-3.182,0,0.327,0.487,0,0.28,0.515,101.601,audio_features,spotify:track:1gqkRc9WtOpnGIqxf2Hvzr,https://api.spotify.com/v1/tracks/1gqkRc9WtOpnGIqxf2Hvzr,https://api.spotify.com/v1/audio-analysis/1gqkRc9WtOpnGIqxf2Hvzr,156480,4
165,https://api.spotify.com/v1/tracks/1gqkRc9WtOpnGIqxf2Hvzr,On Sight,1gqkRc9WtOpnGIqxf2Hvzr,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5K4W6rqBFWDnAN6FQUkS6x'}, 'href': 'https://api.spotify.com/v1/artists/5K4W6rqBFWDnAN6FQUkS6x', 'id': '5K4W6rqBFWDnAN6FQUkS6x', 'name': 'Kanye West', 'type': 'artist', 'uri': 'spotify:artist:5K4W6rqBFWDnAN6FQUkS6x'}]",0.506,0.59,1,-4.322,1,0.076,0.165,1.09e-05,0.096,0.359,141.099,audio_features,spotify:track:4cAgkb0ifwn0FSHGXnr4F6,https://api.spotify.com/v1/tracks/4cAgkb0ifwn0FSHGXnr4F6,https://api.spotify.com/v1/audio-analysis/4cAgkb0ifwn0FSHGXnr4F6,256093,4
166,https://api.spotify.com/v1/tracks/4cAgkb0ifwn0FSHGXnr4F6,New Slaves,4cAgkb0ifwn0FSHGXnr4F6,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5K4W6rqBFWDnAN6FQUkS6x'}, 'href': 'https://api.spotify.com/v1/artists/5K4W6rqBFWDnAN6FQUkS6x', 'id': '5K4W6rqBFWDnAN6FQUkS6x', 'name': 'Kanye West', 'type': 'artist', 'uri': 'spotify:artist:5K4W6rqBFWDnAN6FQUkS6x'}]",0.367,0.665,1,-2.821,1,0.0465,0.145,0,0.113,0.31,148.913,audio_features,spotify:track:3sNVsP50132BTNlImLx70i,https://api.spotify.com/v1/tracks/3sNVsP50132BTNlImLx70i,https://api.spotify.com/v1/audio-analysis/3sNVsP50132BTNlImLx70i,229147,4
167,https://api.spotify.com/v1/tracks/3sNVsP50132BTNlImLx70i,Bound 2,3sNVsP50132BTNlImLx70i,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5K4W6rqBFWDnAN6FQUkS6x'}, 'href': 'https://api.spotify.com/v1/artists/5K4W6rqBFWDnAN6FQUkS6x', 'id': '5K4W6rqBFWDnAN6FQUkS6x', 'name': 'Kanye West', 'type': 'artist', 'uri': 'spotify:artist:5K4W6rqBFWDnAN6FQUkS6x'}]",0.592,0.403,0,-8.768,0,0.414,0.62,0,0.54,0.391,105.169,audio_features,spotify:track:1eQBEelI2NCy7AUTerX0KS,https://api.spotify.com/v1/tracks/1eQBEelI2NCy7AUTerX0KS,https://api.spotify.com/v1/audio-analysis/1eQBEelI2NCy7AUTerX0KS,320680,4
168,https://api.spotify.com/v1/tracks/1eQBEelI2NCy7AUTerX0KS,Ultralight Beam,1eQBEelI2NCy7AUTerX0KS,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5K4W6rqBFWDnAN6FQUkS6x'}, 'href': 'https://api.spotify.com/v1/artists/5K4W6rqBFWDnAN6FQUkS6x', 'id': '5K4W6rqBFWDnAN6FQUkS6x', 'name': 'Kanye West', 'type': 'artist', 'uri': 'spotify:artist:5K4W6rqBFWDnAN6FQUkS6x'}]",0.724,0.573,7,-4.113,1,0.0549,0.118,0,0.538,0.438,113.088,audio_features,spotify:track:4KW1lqgSr8TKrvBII0Brf8,https://api.spotify.com/v1/tracks/4KW1lqgSr8TKrvBII0Brf8,https://api.spotify.com/v1/audio-analysis/4KW1lqgSr8TKrvBII0Brf8,135920,4
169,https://api.spotify.com/v1/tracks/4KW1lqgSr8TKrvBII0Brf8,Father Stretch My Hands Pt. 1,4KW1lqgSr8TKrvBII0Brf8,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5K4W6rqBFWDnAN6FQUkS6x'}, 'href': 'https://api.spotify.com/v1/artists/5K4W6rqBFWDnAN6FQUkS6x', 'id': '5K4W6rqBFWDnAN6FQUkS6x', 'name': 'Kanye West', 'type': 'artist', 'uri': 'spotify:artist:5K4W6rqBFWDnAN6FQUkS6x'}]",0.465,0.735,6,-3.715,1,0.117,0.0711,0,0.0975,0.409,173.935,audio_features,spotify:track:19a3JfW8BQwqHWUMbcqSx8,https://api.spotify.com/v1/tracks/19a3JfW8BQwqHWUMbcqSx8,https://api.spotify.com/v1/audio-analysis/19a3JfW8BQwqHWUMbcqSx8,196040,4
170,https://api.spotify.com/v1/tracks/19a3JfW8BQwqHWUMbcqSx8,Famous,19a3JfW8BQwqHWUMbcqSx8,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5K4W6rqBFWDnAN6FQUkS6x'}, 'href': 'https://api.spotify.com/v1/artists/5K4W6rqBFWDnAN6FQUkS6x', 'id': '5K4W6rqBFWDnAN6FQUkS6x', 'name': 'Kanye West', 'type': 'artist', 'uri': 'spotify:artist:5K4W6rqBFWDnAN6FQUkS6x'}]",0.395,0.392,1,-8.034,1,0.0925,0.219,0.00173,0.134,0.103,155.856,audio_features,spotify:track:432hUIl3ISDeytYW5XBQ5h,https://api.spotify.com/v1/tracks/432hUIl3ISDeytYW5XBQ5h,https://api.spotify.com/v1/audio-analysis/432hUIl3ISDeytYW5XBQ5h,301587,4
171,https://api.spotify.com/v1/tracks/432hUIl3ISDeytYW5XBQ5h,Wolves,432hUIl3ISDeytYW5XBQ5h,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5K4W6rqBFWDnAN6FQUkS6x'}, 'href': 'https://api.spotify.com/v1/artists/5K4W6rqBFWDnAN6FQUkS6x', 'id': '5K4W6rqBFWDnAN6FQUkS6x', 'name': 'Kanye West', 'type': 'artist', 'uri': 'spotify:artist:5K4W6rqBFWDnAN6FQUkS6x'}]",0.508,0.921,5,-1.644,1,0.303,0.246,0,0.221,0.681,93.058,audio_features,spotify:track:0zLClc0emc6qUeV1p5nc99,https://api.spotify.com/v1/tracks/0zLClc0emc6qUeV1p5nc99,https://api.spotify.com/v1/audio-analysis/0zLClc0emc6qUeV1p5nc99,374413,4
172,https://api.spotify.com/v1/tracks/0zLClc0emc6qUeV1p5nc99,No More Parties In LA,0zLClc0emc6qUeV1p5nc99,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5K4W6rqBFWDnAN6FQUkS6x'}, 'href': 'https://api.spotify.com/v1/artists/5K4W6rqBFWDnAN6FQUkS6x', 'id': '5K4W6rqBFWDnAN6FQUkS6x', 'name': 'Kanye West', 'type': 'artist', 'uri': 'spotify:artist:5K4W6rqBFWDnAN6FQUkS6x'}]",0.925,0.31,11,-6.531,0,0.291,0.123,0,0.0931,0.291,121.927,audio_features,spotify:track:3U21A07gAloCc4P7J8rxcn,https://api.spotify.com/v1/tracks/3U21A07gAloCc4P7J8rxcn,https://api.spotify.com/v1/audio-analysis/3U21A07gAloCc4P7J8rxcn,145507,4
173,https://api.spotify.com/v1/tracks/3U21A07gAloCc4P7J8rxcn,All Mine,3U21A07gAloCc4P7J8rxcn,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5K4W6rqBFWDnAN6FQUkS6x'}, 'href': 'https://api.spotify.com/v1/artists/5K4W6rqBFWDnAN6FQUkS6x', 'id': '5K4W6rqBFWDnAN6FQUkS6x', 'name': 'Kanye West', 'type': 'artist', 'uri': 'spotify:artist:5K4W6rqBFWDnAN6FQUkS6x'}]",0.573,0.545,7,-4.247,0,0.0288,0.0969,0,0.329,0.297,83.378,audio_features,spotify:track:7vgTNTaEz3CsBZ1N4YQalM,https://api.spotify.com/v1/tracks/7vgTNTaEz3CsBZ1N4YQalM,https://api.spotify.com/v1/audio-analysis/7vgTNTaEz3CsBZ1N4YQalM,271387,4
174,https://api.spotify.com/v1/tracks/7vgTNTaEz3CsBZ1N4YQalM,Ghost Town,7vgTNTaEz3CsBZ1N4YQalM,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5K4W6rqBFWDnAN6FQUkS6x'}, 'href': 'https://api.spotify.com/v1/artists/5K4W6rqBFWDnAN6FQUkS6x', 'id': '5K4W6rqBFWDnAN6FQUkS6x', 'name': 'Kanye West', 'type': 'artist', 'uri': 'spotify:artist:5K4W6rqBFWDnAN6FQUkS6x'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/2HPaUgqeutzr3jx5a9WyDV'}, 'href': 'https://api.spotify.com/v1/artists/2HPaUgqeutzr3jx5a9WyDV', 'id': '2HPaUgqeutzr3jx5a9WyDV', 'name': 'PARTYNEXTDOOR', 'type': 'artist', 'uri': 'spotify:artist:2HPaUgqeutzr3jx5a9WyDV'}]",0.669,0.419,1,-6.724,0,0.522,0.376,0,0.187,0.0397,109.813,audio_features,spotify:track:3s7MCdXyWmwjdcWh7GWXas,https://api.spotify.com/v1/tracks/3s7MCdXyWmwjdcWh7GWXas,https://api.spotify.com/v1/audio-analysis/3s7MCdXyWmwjdcWh7GWXas,215320,4
175,https://api.spotify.com/v1/tracks/3s7MCdXyWmwjdcWh7GWXas,Violent Crimes,3s7MCdXyWmwjdcWh7GWXas,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5K4W6rqBFWDnAN6FQUkS6x'}, 'href': 'https://api.spotify.com/v1/artists/5K4W6rqBFWDnAN6FQUkS6x', 'id': '5K4W6rqBFWDnAN6FQUkS6x', 'name': 'Kanye West', 'type': 'artist', 'uri': 'spotify:artist:5K4W6rqBFWDnAN6FQUkS6x'}]",0.535,0.409,7,-9.517,0,0.0855,0.777,0,0.129,0.138,170.123,audio_features,spotify:track:4rHIfYRQw6ittRQXAlurk0,https://api.spotify.com/v1/tracks/4rHIfYRQw6ittRQXAlurk0,https://api.spotify.com/v1/audio-analysis/4rHIfYRQw6ittRQXAlurk0,172907,4
176,https://api.spotify.com/v1/tracks/4rHIfYRQw6ittRQXAlurk0,Favorite Mistake,4rHIfYRQw6ittRQXAlurk0,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4fxd5Ee7UefO4CUXgwJ7IP'}, 'href': 'https://api.spotify.com/v1/artists/4fxd5Ee7UefO4CUXgwJ7IP', 'id': '4fxd5Ee7UefO4CUXgwJ7IP', 'name': 'Giveon', 'type': 'artist', 'uri': 'spotify:artist:4fxd5Ee7UefO4CUXgwJ7IP'}]",0.678,0.355,10,-7.757,0,0.0627,0.759,7.06e-05,0.114,0.438,119.772,audio_features,spotify:track:6qBFSepqLCuh5tehehc1bd,https://api.spotify.com/v1/tracks/6qBFSepqLCuh5tehehc1bd,https://api.spotify.com/v1/audio-analysis/6qBFSepqLCuh5tehehc1bd,260776,3
177,https://api.spotify.com/v1/tracks/6qBFSepqLCuh5tehehc1bd,Like I Want You,6qBFSepqLCuh5tehehc1bd,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4fxd5Ee7UefO4CUXgwJ7IP'}, 'href': 'https://api.spotify.com/v1/artists/4fxd5Ee7UefO4CUXgwJ7IP', 'id': '4fxd5Ee7UefO4CUXgwJ7IP', 'name': 'Giveon', 'type': 'artist', 'uri': 'spotify:artist:4fxd5Ee7UefO4CUXgwJ7IP'}]",0.541,0.216,10,-11.292,0,0.0311,0.301,0.0325,0.726,0.346,128.609,audio_features,spotify:track:0ECWkqtSIryUYVjyJMr0yA,https://api.spotify.com/v1/tracks/0ECWkqtSIryUYVjyJMr0yA,https://api.spotify.com/v1/audio-analysis/0ECWkqtSIryUYVjyJMr0yA,209406,3
178,https://api.spotify.com/v1/tracks/0ECWkqtSIryUYVjyJMr0yA,Vanish,0ECWkqtSIryUYVjyJMr0yA,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4fxd5Ee7UefO4CUXgwJ7IP'}, 'href': 'https://api.spotify.com/v1/artists/4fxd5Ee7UefO4CUXgwJ7IP', 'id': '4fxd5Ee7UefO4CUXgwJ7IP', 'name': 'Giveon', 'type': 'artist', 'uri': 'spotify:artist:4fxd5Ee7UefO4CUXgwJ7IP'}]",0.583,0.344,2,-8.765,1,0.0559,0.774,0,0.143,0.581,65.203,audio_features,spotify:track:2J6OF7CkpdQGSfm1wdclqn,https://api.spotify.com/v1/tracks/2J6OF7CkpdQGSfm1wdclqn,https://api.spotify.com/v1/audio-analysis/2J6OF7CkpdQGSfm1wdclqn,110129,3
179,https://api.spotify.com/v1/tracks/2J6OF7CkpdQGSfm1wdclqn,Clouded,2J6OF7CkpdQGSfm1wdclqn,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3tlXnStJ1fFhdScmQeLpuG'}, 'href': 'https://api.spotify.com/v1/artists/3tlXnStJ1fFhdScmQeLpuG', 'id': '3tlXnStJ1fFhdScmQeLpuG', 'name': 'Brent Faiyaz', 'type': 'artist', 'uri': 'spotify:artist:3tlXnStJ1fFhdScmQeLpuG'}]",0.679,0.281,3,-15.506,0,0.184,0.873,0.00335,0.215,0.234,74.996,audio_features,spotify:track:2CzUlaKN1mvb0szagSR3ux,https://api.spotify.com/v1/tracks/2CzUlaKN1mvb0szagSR3ux,https://api.spotify.com/v1/audio-analysis/2CzUlaKN1mvb0szagSR3ux,236704,4
